track_id,track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
5MLLuLqPdUlx8bfKtdkLwO,The Best of My Love - 2013 Remaster,Eagles,58,2iCHyD9XHtA3vJFJIuXzqu,On the Border (2013 Remaster),1974,Soft Rock Drive,37i9dQZF1DX6TIU4D13lOY,rock,classic rock,0.559,0.393,0,-11.095,1,0.0237,0.717,0.0,0.0532,0.669,90.105,274891
0BDmyy2xonhhvcl2QDg2Xh,Cobra,Formal One,36,1se7OjX41LBkLRQT73mR1t,Cobra,2018-12-22,Trap Mojito,37i9dQZF1DX1OIMC8iDi74,rap,trap,0.549,0.949,2,-4.074,1,0.0595,0.00122,0.00455,0.104,0.169,160.022,255000
72RFLY7sigTDszBRAKg9Mf,Like A Bitch - Extended Mix,Zomboy,53,0OooME7xUZgSSkBKwzl5X4,Neon Grave,2016-03-11,Trap Nation 🔊,5aPwKjwNHr6dnCejLcPTVx,rap,trap,0.592,0.988,6,-0.846,1,0.0997,0.000767,0.707,0.0847,0.268,149.985,264000
6V775dYuMO5BKjo9C3nhqL,Sara,Starship,38,1iUToID4xbYZLLdfr82goF,Best of Starship,2010-06-22,80s Pop & Rock Hits and Album Tracks,0XOIK4m26aeYSD61E5nSVW,rock,album rock,0.63,0.611,10,-10.298,1,0.0348,0.229,3.97e-06,0.105,0.275,103.043,285942
4W5DfWLMQ6HE4nfUUDpiln,Locators,Losless,7,3t2DD3EGBm8RPvj01f7PRt,Locators,2018-08-13,Underground Party | Hypnotic | Minimal | Acid | Big Room | Tech | Liquid,29jj7pQlDqnWclbHQk21Rq,edm,progressive electro house,0.772,0.672,1,-9.786,0,0.0758,0.145,0.916,0.0786,0.0655,123.97,427773
0wGFNHfPbknx9LAt8Nj8FE,I Bet My Life - Alex Adair Remix,Imagine Dragons,2,64fRjnGGjvdXC5PfTJKz8M,I Bet My Life (Remixes),2015-01-26,Chillout & Remixes 💜,4NlAd9NpIa92IjErMyAriM,pop,indie poptimism,0.591,0.519,1,-9.077,1,0.279,0.0637,0.000238,0.154,0.588,117.159,190280
0ZgTez1pojM5aCxsV0hrC9,No Guarantee - Remix Version,Chico DeBarge,34,0AHbQKIEj4X5ghszLRhnLL,Long Time No See,1997-11-18,90s R&B - The BET Planet Groove/Midnight Love Mix,7LjRWGUdOmBdPG1W1bga4i,r&b,new jack swing,0.851,0.75,11,-5.789,0,0.119,0.0646,0.0,0.261,0.623,127.885,244467
1CuBioSnK1CMLeKDmNpoix,Rasputin - Radio Edit,Hard Rock Sofa,0,4AVZ53s6eDK8dn00x4gaNE,House Summerlove 2013,2013-05-31,Fitness Workout Electro | House | Dance | Progressive House,6KnQDwp0syvhfHOR4lWP7x,edm,progressive electro house,0.531,0.973,5,-1.87,1,0.0399,0.0346,0.709,0.203,0.13,127.98,170507
7bNFkCSO1ofu3uzr6voY7T,Just Got Paid,ZZ Top,52,4M9bA8YsjIlZOg2wD0BmsM,Rio Grande Mud,1972,Badass Rock,44bkJI1QGkT2O0GYJSsbkp,rap,southern hip hop,0.567,0.687,9,-10.536,1,0.0435,0.29,0.426,0.121,0.625,99.93,267480
1hES47PrbU8GPTI5A9lsr0,I Never Loved a Man (The Way I Love You),Aretha Franklin,54,5WndWfzGwCkHzAbQXVkg2V,I Never Loved a Man the Way I Love You,1967-03-10,Sexy Soul 2020,5EMARioe9z9eKOeWIAC2JW,r&b,neo soul,0.657,0.371,5,-9.186,1,0.0359,0.367,0.0459,0.157,0.709,134.867,171773
6vcIFbbIOVfek0Npl2t1qq,If I Can't,50 Cent,0,2PiSkRUZWhvID1Cf3ppls4,Get Rich Or Die Tryin' (Explicit Version),2003-02-06,Gangster Rap,5joQabz9ys3XPGbSx5CaKv,rap,gangster rap,0.877,0.638,11,-2.537,0,0.333,0.249,0.0,0.0239,0.836,93.952,196640
12avIub7BD2xuMOhyvIr08,Ratata,TV Noise,38,63vsIUF04vVOP94Gd5qAgY,Bring It Back EP,2019-02-01,Nasty Bits,37i9dQZF1DX2VvACCrgjrt,edm,electro house,0.893,0.74,10,-2.948,0,0.114,0.00179,3.99e-05,0.0734,0.644,127.978,162899
3bN4tg6rnNPy9GCkGhym4T,Message In A Bottle - Remastered 2003,The Police,18,4dB2uBf7IEazBMreDVZmB2,Reggatta De Blanc (Remastered),1979-10-02,"Classic Rock 70s 80s 90s, Rock Classics - 70s Rock, 80s Rock, 90s Rock Rock  Classicos",3Ho3iO0iJykgEQNbjB2sic,rock,classic rock,0.577,0.808,1,-7.04,0,0.039,0.0338,1.33e-05,0.221,0.869,151.008,290280
6oKyVzTqcAq9UE9HeIfo2E,Lets Get It On - Marvin Gay Sample,P I A (Players In Action),17,7bZPSiqIkFk9Lb3HDR5DYj,On Everythang,2011-08-30,The 1950s/1960s/1970s/1980s/1990s/2000s/2010s with pop/r&b/soul/boogie/dance/jazz/hip hop/hop/rap.,1S7BckuYIkEazeNKOSM0uA,r&b,urban contemporary,0.571,0.387,8,-12.372,1,0.459,0.0549,0.0,0.0803,0.196,164.977,246587
722tgOgdIbNe3BEyLnejw4,Black Skinhead,Kanye West,75,7D2NdGvBHIavgLhmcwhluK,Yeezus,2013-01-01,Locker Room,37i9dQZF1DX8SaiEt4OVJw,edm,big room,0.766,0.821,1,-6.124,1,0.268,0.00112,0.0,0.168,0.299,130.073,188013
6wWCyJmOsODjsCMtpjAH3H,Murder,Mako,50,3otM0vxBA5mHRB8jk4Q0SZ,Murder,2018-06-22,Indie Poptimism,1pZWCY50kMUhshcESknir8,pop,indie poptimism,0.64,0.646,5,-6.161,0,0.13,0.276,0.0,0.126,0.37,97.864,189185
4PNKgqXRmLMPC14Xc0RxME,Mi Chain de Roque,Duki,1,3AYOcFGbuVXt9t5Fx0jRXo,Mi Chain de Roque,2018-09-29,Trapperz Argentina,37i9dQZF1DWXrVH01e3PIE,rap,trap,0.735,0.656,0,-6.573,1,0.0359,0.114,0.0,0.17,0.298,129.989,182293
00MI0oGDVJYM1qWbyUOIhH,867-5309 / Jenny,Tommy Tutone,43,6lqQzf2MGsTQ577cGXIfcK,867-5309 / Jenny,2008-04-09,80s / Classic Rock,29dTrOurPDrMcrnio2q6hZ,rock,classic rock,0.73,0.785,2,-7.201,1,0.0456,0.0418,0.00669,0.123,0.724,137.639,231080
5RJ6LmF7ElAfQuCAQ8QDI1,Kristall,AK Ausserkontrolle,49,6GYCFK7OD4XiJhUTTnGU8Z,A.S.S.N.,2017-05-05,Gangster Rap Deutsch,1qXg9ck25tBRxeXsj8mbDG,rap,gangster rap,0.702,0.687,0,-4.902,1,0.365,0.236,0.0,0.114,0.294,94.74,164680
1345xOev1kyaeqRdeTxiLi,Life in the Balance,The Four Owls,44,3JitDZ8GaCRvhBGpSDBCBj,Nature's Greatest Mystery,2011-12-05,Saxophone in Hip Hop - R&B Lounge - Jazz Rap,2ujrP2rPxu8ao7wNeG1ZOY,r&b,neo soul,0.666,0.84,7,-5.376,1,0.327,0.489,0.0,0.163,0.697,86.66,275827
2FtSe0anJxhhwmWPX8g1ri,Alles kaputt,Capital Bra,41,2SV84xN9mJl5VswzHaQ3zB,Kuku Bra,2016-01-29,Gangster Rap Deutsch,1qXg9ck25tBRxeXsj8mbDG,rap,gangster rap,0.693,0.546,8,-5.656,1,0.126,0.0521,0.0,0.112,0.0398,135.989,221280
6LsAAHotRLMOHfCsSfYCsz,If I Can't Have You,Shawn Mendes,84,1J2BrRxtQjVUa7X9Ne99xD,If I Can't Have You,2019-05-03,indie poptimism🕺🏻,6MQeEHHDs6HQkN5Dlj3oKo,pop,indie poptimism,0.692,0.809,2,-4.198,1,0.0602,0.524,0.0,0.147,0.864,123.911,190800
4zQuwW24dweWcaX0fEJkP2,You Know I'm No Good,Amy Winehouse,73,097eYvf9NKjFnv4xA9s2oV,Back To Black,2006-01-01,Saxophone in Hip Hop - R&B Lounge - Jazz Rap,2ujrP2rPxu8ao7wNeG1ZOY,r&b,neo soul,0.705,0.806,9,-3.607,1,0.0309,0.0132,0.00428,0.0701,0.734,103.383,256947
5YEOzOojehCqxGQCcQiyR4,Panda,Desiigner,74,0cHT4ll3sEPyFFWoFuibMl,New English,2016-06-26,10er Playlist,1kEczIkZH8IgaWT2BiApxZ,pop,electropop,0.576,0.766,10,-4.943,0,0.449,0.028,1.68e-06,0.366,0.236,144.833,246761
36kaImsnzRzsU6L4cvWP6s,Delight - Original Mix,Jamie Berry,54,61jQJZcSYFp8Qm6zNJoy6m,Delight,2012-11-01,Electro Swing Top 100,5M7xLCQTYJL0lbKIrUn3a4,edm,electro house,0.801,0.597,0,-6.983,1,0.0559,0.0746,0.38,0.0856,0.72,120.012,344000
1XR9TxhnaRRx9cgGoqf9En,Bang Bang,Neelix,56,3NivbOUNaPtjALbk2DNf0Y,Bang Bang,2019-09-27,Trance Party 2019 by FUTURE TRANCE,2yofeyPwe0ZNmJHTrGz2Qt,edm,big room,0.685,0.71,0,-7.818,1,0.0479,0.0095,0.653,0.336,0.341,140.011,230679
2rizacJSyD9S1IQUxUxnsK,All We Know,The Chainsmokers,70,0xmaV6EtJ4M3ebZUPRnhyb,All We Know,2016-09-29,ElectroPop 2020,4frhr6RQM2fMOm2mpvOVo6,pop,electropop,0.662,0.586,0,-8.821,1,0.0307,0.097,0.00272,0.115,0.296,90.0,194080
0trjvNuATk3tEwIpXRr16m,"Broken Homes (feat. Nafe Smallz, M Huncho & Gunna)",The Plug,1,4pd3818zqjcSLvJ9kE4FnZ,"Broken Homes (feat. Nafe Smallz, M Huncho & Gunna)",2018-11-16,Chixtape 5 - Tory Lanez,0UXwwVDipbBQeEX7h4YuKU,r&b,urban contemporary,0.856,0.621,6,-8.71,1,0.0499,0.162,0.0,0.116,0.635,126.983,226983
4jw4BotdO2WfbF0U1J7mXc,One For The Money,Horace Brown,29,7mTHBGzO1TsYZv5yAd89v1,Horace Brown,1996-01-01,R&B 80's/90's/00's,2Ey63yNQeC9Yto7JwX9BGJ,r&b,new jack swing,0.759,0.536,3,-8.537,1,0.0429,0.0455,0.0,0.0313,0.842,90.073,265467
0gJvqi9QyASOCtJu99tytc,Because of You,Kelly Clarkson,71,20jYcJane0oI7VoMNoEOJU,Breakaway,2004,Intro to Post-Teen Pop,6o6MNYZqHSkMAKcCHPNu7K,pop,post-teen pop,0.587,0.583,5,-5.284,0,0.0313,0.248,0.0,0.124,0.15,139.92,219493
7GXeN4Kb8jOE4L7UNJym4Y,Be Focused,Ghost Rider,42,4vJjPmOCvkzwsgppzIUFyi,Be Focused - Single,2014-09-04,Underground Party | Hypnotic | Minimal | Acid | Big Room | Tech | Liquid,29jj7pQlDqnWclbHQk21Rq,edm,progressive electro house,0.809,0.734,6,-8.409,0,0.156,0.0409,0.566,0.0978,0.0633,138.004,448696
3L7RtEcu1Hw3OXrpnthngx,Don't You Want Me,The Human League,74,3ls7tE9D2SIvjTmRuEtsQY,Dare!,1981,"Maxi Pop  GOLD (New Wave, Electropop, Synth Pop...)",2nRWtTI9a2LWjJ9Wy3JZs5,pop,electropop,0.731,0.738,9,-8.125,0,0.0377,0.184,0.0,0.214,0.958,117.656,236920
7CHi4DtfK4heMlQaudCuHK,Lose Control,MEDUZA,91,1qSOaTvsCOyFJya3v1UzkP,Lose Control,2019-10-11,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,46Cl6dmeiylK6TRGXr7hHe,pop,post-teen pop,0.598,0.526,10,-8.659,0,0.0415,0.129,0.0,0.14,0.529,123.935,168387
1P17dC1amhFzptugyAO7Il,Look What You Made Me Do,Taylor Swift,68,6DEjYFkNZh67HP7R9PSZvv,reputation,2017-11-10,post teen pop,3kvwJXPULhSUalL6ykJbn5,pop,post-teen pop,0.766,0.709,9,-6.471,0,0.123,0.204,1.41e-05,0.126,0.506,128.07,211853
5GWvjHTDN99HvQepF9Y337,All in Line,Firewoodisland,11,01cD5X3u8Iv4gWFHmrWYfK,Dome,2016-04-22,random playlist that can't decide its genre so go ahead jam along with these catchy tunes,49qyKvg6UAQAvIMUIGMnP3,pop,indie poptimism,0.563,0.406,11,-10.958,0,0.0344,0.431,0.00711,0.26,0.152,89.023,187973
32DGGj6KlNuBr6WaqRxpxi,How Long,Charlie Puth,17,4dVUvKA6YlFJvIKInOBDcu,How Long,2017-10-05,Electropop - Pop,5TiiHps0hNCyQ6ijVkNZQs,pop,electropop,0.849,0.581,1,-5.243,0,0.0767,0.189,3.61e-06,0.0805,0.779,110.008,198237
4LxIGAVfcQIw0zAQRyFhU8,Motownphilly,Boyz II Men,57,3jknvlUSe6D9Oyn2E3JBLO,Cooleyhighharmony (Bonus Tracks Version),1991-04-30,New Jack Swing | The Best 👌,3m4z6komWDtKly3Q1FvFmN,r&b,new jack swing,0.754,0.857,2,-9.699,1,0.0605,0.0143,2.14e-05,0.278,0.785,114.144,235227
40tnCfx2mTtHozyaRDcYC5,The Bitch Is Back,Elton John,59,2R5dzEQT6MDsnwiZSpWgqC,Caribou,1974-06-28,I didn’t know perm stood for permanent (wave),3e6gYPyrTbaB8BWgSHCt5j,rock,permanent wave,0.586,0.86,1,-6.752,1,0.0584,0.0372,0.00109,0.1,0.943,132.865,224933
4DKYJTdI17SlxPiwq22DHv,We Interrupt This Programme,Coburn,0,1a36LNIWvodNlaHtXuTJ8V,Coburn,2007-07-02,Electro/Progressive/Club House,1HtnPDj2V126xB9tJP786P,edm,progressive electro house,0.701,0.745,1,-7.539,1,0.0503,0.0142,7.95e-06,0.154,0.95,128.005,137333
4J82lONPEFQ0P9rnkUahI3,Flashing Lights,Laidback Luke,0,3XrbXDarlptmXDPZmSSwUM,Flashing Lights,2014-05-06,Fitness Workout Electro | House | Dance | Progressive House,6KnQDwp0syvhfHOR4lWP7x,edm,progressive electro house,0.721,0.961,4,-2.866,0,0.0494,0.00797,0.834,0.412,0.312,128.959,275996
4UmehW6tTXGC7HsuIGujMR,Ain't Talkin' 'Bout Love,Van Halen,3,7G2PY8yve3Db0PeGsosb4x,Van Halen (Reissue),1978-02-07,Classic Hard Rock,1gAeQGQ7hr2q7IYmaejDW6,rock,hard rock,0.498,0.887,8,-8.344,0,0.0383,0.00392,0.000376,0.209,0.714,139.126,226973
2jXRWBXTj8psGCcXM7MuvR,Ghost in the Machine - Radio Edit,Blasterjaxx,0,4nSrZpP1KE3qFLMxMHjN5u,Ghost in the Machine,2015-07-17,BIG-ROOM NEVER DIES !,4QtO2XySphMOJt7pX0yaVi,edm,big room,0.562,0.981,1,-4.704,0,0.0951,0.00464,0.00598,0.834,0.0567,129.945,188308
2ACys0pX0SjmpQmQWzp7wt,Jersey,Future,62,1ozpmkWcCHwsQ4QTnxOOdT,What A Time To Be Alive,2015-09-20,◤ Hip Hop Dance Music – Urban – Trap – Breaking Locking Popping Bopping – WOD – World of Dance,0Hr2h94pKN8QAGVAgD6BsD,rap,southern hip hop,0.758,0.526,5,-10.81,0,0.255,0.509,0.000467,0.0913,0.312,146.054,188703
0oHSxbawtdWBH9N8SqCjfq,La Trompeta (feat. MellemFingaMuzik),Camur,49,6R3a0bkDDH3klVv0voDkJn,La Trompeta (feat. MellemFingaMuzik),2020-01-17,DK rap,37i9dQZF1DXdhDukKQ88Cc,rap,hip hop,0.848,0.672,10,-5.728,0,0.275,0.215,0.0,0.178,0.859,105.131,169682
2mEk0VdrbDJ11DBC6Y92mh,Edge Of A Broken Heart,Vixen,51,51aj98h378eXQJZXtIZKjK,Vixen,1988-01-01,’80s Hard Rock,37i9dQZF1DX68H8ZujdnN7,rock,hard rock,0.619,0.751,7,-11.568,0,0.0417,0.0113,7.87e-05,0.123,0.532,126.079,265333
3dTmgecC7MCMbteWjf8Ls7,Can't Get Over You,KVSH,69,5McVvbere3ujsgUgEp5gGR,Can't Get Over You,2019-07-12,Verão 2020 | Pop | Funk | Sertanejo | EDM | Top Hits 2019 - As Mais Tocadas,5HmZtuuIDMtIy21kylqhx6,edm,pop edm,0.714,0.795,9,-4.621,0,0.0354,0.013,2.33e-05,0.0917,0.347,123.002,142439
0k3bQrqLGN6DU3kyAr7Q8h,You & Jennifer (the other side) (with Rich The Kid),bülow,51,5zNnm0TUbxdDdlXutdfqLu,You & Jennifer (the other side) (with Rich The Kid),2019-12-03,Girl On Fire,37i9dQZF1DX4F2k37fMTyn,r&b,hip pop,0.756,0.703,11,-6.927,1,0.431,0.206,0.0,0.28,0.311,132.067,158200
0E8qIw6KblOtDQYzzHQrxL,Como Tú (Magic Music Box),León Larregui,63,6XMk5rlnvEtbOUhUlIGl0R,Solstis - De León Larregui,2012-01-01,②⓪①⑨ mixed,2bOjjgN1S3Gqd8vSMyafvJ,rock,permanent wave,0.568,0.903,0,-7.647,1,0.0982,0.000292,0.724,0.0764,0.762,122.604,232120
6NMtzpDQBTOfJwMzgMX0zl,SKELETONS,Travis Scott,71,41GuZcammIkupMPKH2OJ6I,ASTROWORLD,2018-08-03,Hip pop,1Sc7bobknESH7SXQcnmoX5,r&b,hip pop,0.46,0.686,0,-5.948,0,0.0367,0.00146,0.0,0.375,0.252,148.054,145588
3hcUREHAHIjauQzwrxmJIk,Onye Mmanya,The Funkees,29,639rxZbr7rGfrEmpphgWuj,"Dancing Time, the Best of Eastern Nigeria's Afro Rock Exponents 1973-77 (Soundway Records)",2012-03-19,Afro Psychedelica,37i9dQZF1DWVyizF9BJ61m,rock,classic rock,0.59,0.741,0,-9.662,1,0.0525,0.225,0.241,0.191,0.598,111.695,352187
4sAHukt0TkE08mpMNgNwcp,I Got Cha Opin,Black Moon,36,6WqXR9PUGCCQe26QDL5gY3,Enta da Stage,1993,90's Hip Hop Ultimate Collection,4IG024zoaGMurhTFBkMAv9,rap,southern hip hop,0.726,0.398,4,-12.767,0,0.241,0.213,0.155,0.127,0.536,91.599,255200
60jkNKC1ALVYGyPTrhGWul,Sirena,Lionel Ferro,42,1SOo8Xv96GlJBtc1LFn4A5,Sirena,2020-01-10,TOP 50 GLOBAL 2020 UPDATED WEEKLY 🌍🎶 WORLDWIDE,2CJsD3fcYJWcliEKnwmovU,edm,pop edm,0.767,0.643,2,-5.953,1,0.0488,0.0896,0.0,0.0879,0.665,92.986,189377
456w57RBY3nDKMs82h0SJC,Blow Job,UCLÃ,50,44zuSG7gOIR62fZFkbhKZr,Blow Job,2019-12-26,Trap Ouro,37i9dQZF1DWYBXtbGSCurj,rap,trap,0.93,0.638,1,-5.775,1,0.0821,0.0299,0.0,0.0942,0.434,120.055,236008
4qTzlVKdemz4egoePc5GsV,Monte Carlo,Jimilian,59,4Rjo97GhEbSom1pqAonptn,Monte Carlo,2019-10-11,DK rap,37i9dQZF1DXdhDukKQ88Cc,rap,hip hop,0.79,0.799,6,-5.275,1,0.15,0.123,0.0,0.0575,0.794,100.023,146400
1DN4zkW3QZjeXAmMJgZJ01,Bangalore Swing,Tune In Crew,35,4VqUzmfvHWWST9HaXpPPld,Bangalore Swing,2019-08-09,Electro Swing Top 100,5M7xLCQTYJL0lbKIrUn3a4,edm,electro house,0.857,0.579,0,-6.005,1,0.0588,0.413,0.236,0.314,0.709,112.994,199646
0qaWEvPkts34WF68r8Dzx9,Turn Me On (feat. Vula),Riton,86,7mtnp7B5yFt3D3PAznGzc8,Turn Me On (feat. Vula),2019-09-13,EDM 2020 House & Dance,25ButZrVb1Zj1MJioMs09D,edm,pop edm,0.737,0.828,11,-4.711,1,0.0396,0.0149,0.000583,0.0862,0.517,124.052,208474
2pkabSzcR7yf2WDomkBqTS,Yay,Chinx,36,2s2kaCsB1V6QkqqXBqrGpn,Welcome To JFK,2015-08-14,Urban/Trap - Contemporary RAP,5CK0fshHcik1vWyeCc0zat,r&b,urban contemporary,0.66,0.697,1,-4.168,1,0.274,0.115,0.0,0.0769,0.469,182.174,247718
4VE3jasMCphS1duMN6RNNB,Rub You The Right Way,Johnny Gill,10,1bcx5y6iaz2ewB9g9X1MBp,"RnB Old School, vol. 1",1997-04-16,CSR 103:9 (GTA: SA),4sr2xEhXQR5VuZ0LZX8TQ8,r&b,new jack swing,0.673,0.993,7,-5.225,1,0.0648,0.0399,0.00024,0.306,0.68,111.599,249413
6z4fzsy24FYfWiROOBgPGi,Tokyo By Night (feat. Karin Park) - Axwell Remix,Hook N Sling,11,7lSueD18uaBTyAR2yfwEEt,Tokyo By Night (feat. Karin Park) [Axwell Remix],2014-05-09,Vocal House,5PCAWKfUWAUj8VeY8G7xRQ,edm,progressive electro house,0.661,0.935,7,-4.711,0,0.0796,0.00408,0.000825,0.078,0.389,127.987,335613
5cY6lJ8aUzXgzJIDOhKhlw,Amsterdam,Rick Ross,0,321URghwSOExYFpFwt7kRh,"God Forgives, I Don't",2012-01-01,Contemporary Hip Hop,68y3WoFJMMKDHUIpqCnoM3,rap,southern hip hop,0.583,0.79,8,-5.534,1,0.0993,0.0215,0.0,0.477,0.145,87.95,224520
0HvrW09sl0aoAEmlIcZ9s6,Stronger Than Me,Amy Winehouse,5,3sCu3TWUbGFOEDm4IHx8Gu,AMY (Original Motion Picture Soundtrack),2015-10-30,Saxophone in Hip Hop - R&B Lounge - Jazz Rap,2ujrP2rPxu8ao7wNeG1ZOY,r&b,neo soul,0.88,0.464,9,-6.822,0,0.0419,0.0409,0.000304,0.0585,0.825,91.432,214493
7ANroj1yWw0YEGcLf7HO3Q,Free Yourself,Fantasia,54,09akBiw2Divm9zvF7GMJup,Free Yourself,2004-11-22,Neo-Soul / Soulful R&B,4F3xAxHxeBwXhK6k6GPnrW,r&b,neo soul,0.717,0.449,5,-9.688,0,0.0596,0.681,0.0,0.0902,0.611,108.802,257427
0OVuPydvNK0mYkv9F1379v,Calamity,Psylla,41,4wVfx884ALQNvsENmI69Wd,Calamity,2019-11-26,Trap Nation,0NCspsyf0OS4BsPgGhkQXM,rap,trap,0.594,0.857,0,-6.441,1,0.0423,0.126,0.729,0.111,0.0581,102.882,195449
7vGuf3Y35N4wmASOKLUVVU,Silence,Marshmello,81,2bw00gRKNKbTFOqCkohbSh,Silence,2017-08-11,Pop Inglés (2020 - 2010s)💙 Música En Inglés 2010s,4QAzO1Z92yqqD6Mf3mOANu,pop,dance pop,0.52,0.761,4,-3.093,1,0.0853,0.256,4.96e-06,0.17,0.286,141.971,180823
6Ep6BzIOB9tz3P4sWqiiAB,Radioactive,Imagine Dragons,16,1vAEF8F0HoRFGiYOEeJXHW,Night Visions (Deluxe),2012-09-04,ELECTROPOP,2UsEj2GUukV0GLbsE3rldz,pop,electropop,0.473,0.777,9,-3.698,1,0.059,0.119,7.87e-05,0.671,0.21,136.249,186813
2ISPUUp4pzssWuR2Ic09vR,God Save The Queen - Remastered 2011,Queen,45,1GbtB4zTqAsyfZEsm1RZfx,A Night At The Opera (2011 Remaster),1975-11-21,The Queen - La Discografia Completa,3E88dLx4fgFYY70gdGzdnB,rock,album rock,0.17,0.293,7,-15.308,1,0.0369,0.754,0.857,0.279,0.24,117.483,75333
1EsXJnF4BXO4XRYFl1Q9Xv,infinity,Oatmello,56,235sBSaHxVy5qDfDIpEfGO,infinity,2019-06-21,Lo-Fi Beats,37i9dQZF1DWWQRwui0ExPn,rap,hip hop,0.738,0.45,0,-12.838,1,0.0634,0.429,0.345,0.108,0.513,144.325,93333
0dDifktDnbzmGwliFzI0Ld,Poison,Bell Biv DeVoe,0,5AR2bbUUDI2XEMarSbs8Cn,Bell Biv DeVoe Greatest Hits (Remastered),2000,New Jack Swing,3ykXidKLz1eYPvuGoFlD1e,r&b,new jack swing,0.836,0.613,6,-9.376,0,0.21,0.00206,0.00183,0.634,0.783,111.879,261627
5RxZ2t9Pujgw4a8n1SBVkZ,I Can't Stand The Rain,Ann Peebles,41,71I5xD33sENywFLnezsJhl,I Can't Stand The Rain,1974-06-11,The 1950s/1960s/1970s/1980s/1990s/2000s/2010s with pop/r&b/soul/boogie/dance/jazz/hip hop/hop/rap.,1S7BckuYIkEazeNKOSM0uA,r&b,urban contemporary,0.727,0.387,1,-12.333,1,0.0412,0.248,0.0102,0.0625,0.966,160.395,150400
2av09FAN9J7IgxCQ6od4SF,Grow Up (feat. Chikk),King Lil G,55,14gzpwKOba6QQ1HsYifM0a,90's Kid,2015-03-10,Chicano Rap,3o3xRXWMtBMezk0E3wmtGI,latin,latin hip hop,0.714,0.659,5,-7.423,0,0.307,0.688,7.86e-06,0.128,0.671,87.119,187587
7aGqzztb8FoK1wI27EUtGP,Lick It Up,KISS,1,018E4Cu0mlyMNR1IZcYMx6,Lick It Up (Remastered Version),1983-09-18,Hard Rock Classics 1967-1991 (Party Edition),1NIX36ZFWEtgXSbSNghoue,rock,hard rock,0.686,0.765,2,-5.998,1,0.0513,0.18,1.25e-05,0.246,0.582,120.26,236640
3K01yfjGY0NslZrXkWVAtK,Siren,The Chainsmokers,63,6ZvDJs17O3woQirttKRYCG,Sick Boy,2018-12-14,Trap Mojito,37i9dQZF1DX1OIMC8iDi74,rap,trap,0.588,0.779,4,-4.284,0,0.107,0.351,0.0114,0.371,0.264,150.015,174307
3ROFgxvjni5xjdOLUSTLlq,21st Century Girl,BTS,3,6CqQEpTYDf64ku45E3ry7d,WINGS,2016-10-10,K-Crazy Michioso Tunes,37i9dQZF1DWUXxc8Mc6MmJ,edm,pop edm,0.716,0.887,2,-3.802,1,0.0853,0.00402,0.0,0.0566,0.782,101.025,192602
0FkcmHJOsWE80rlpzfT0Pq,God's Gonna Cut You Down,Marilyn Manson,67,1aGCsyMzwIyDgkfUwSwFcf,God's Gonna Cut You Down,2019-10-18,Rock Hard,37i9dQZF1DWWJOmJ7nRx0C,rock,hard rock,0.504,0.754,8,-5.182,1,0.0424,0.139,0.0,0.126,0.583,82.009,160538
3O0e0LHTpza0rYVDbZfQ4r,Can We Pretend (feat. Cash Cash),P!nk,75,1CXDHsSaA7UgUPvRm2AVRH,Can We Pretend (feat. Cash Cash),2019-04-11,Dance Pop Tunes,4SdfG4cPG3skmTiQLozZGh,pop,dance pop,0.524,0.806,1,-3.447,0,0.406,0.197,0.0,0.101,0.45,115.172,224360
2ekn2ttSfGqwhhate0LSR0,New Rules,Dua Lipa,83,01sfgrNbnnPUEyz6GZYlt9,Dua Lipa (Deluxe),2017-06-02,Pop Inglés (2020 - 2010s)💙 Música En Inglés 2010s,4QAzO1Z92yqqD6Mf3mOANu,pop,dance pop,0.762,0.7,9,-6.021,0,0.0694,0.00261,1.56e-05,0.153,0.608,116.073,209320
542Xd5qDeLBvgXZXhfW7LE,Obsession (feat. Jon Bellion),Vice,44,6y1SZiQU51b01ZVmGARts0,Obsession (feat. Jon Bellion),2017-03-10,Today's Hits (Clean),7ENISpOJhocpMJVcGb0qcT,r&b,hip pop,0.741,0.559,10,-7.775,1,0.03,0.00728,0.000971,0.21,0.466,101.999,221983
7sV8l9oBVkyNlHXgZQZg6a,Bigroom Never Dies,Hardwell,57,4jwqi9A7Hw1zZkI7aobhrz,Bigroom Never Dies,2018-07-13,Big Room EDM,3S03NWbWkrR1e7DPH9rf9Z,edm,big room,0.715,0.948,8,-4.887,1,0.0532,0.000732,0.0206,0.315,0.165,129.969,175846
2NC8pux3FB1tw3n3mv8GZI,How We Lookin' - Original Mix,Sonny Wharton,0,5ow3BjWFWbDNVwIBizLIwQ,How We Lookin' Ep,2015-09-11,Selected House,2JPzPB9jnvJLAYtmCbvZy8,edm,progressive electro house,0.678,0.972,7,-5.218,1,0.0662,0.0198,0.915,0.185,0.372,123.926,387188
